"x [nm]","y [nm]","?x [nm]","?y [nm]","sigma_x","sigma_y","del_sigma_x","del_sigma_y","t"
36141.86167,15495.41535,6.93792,8.0868,78.18863,91.12972,6.78201,7.88859,2481371.16719
35423.38754,15012.93002,4.16281,5.46199,97.35605,127.69992,4.04499,5.28527,2481403.22226
36131.35858,15445.3361,5.697,6.97673,120.39462,147.42285,5.7818,7.04401,2481788.15594
36127.1271,15551.60325,10.00892,10.66878,81.24265,86.60368,9.7489,10.41723,2483905.78752
36056.34682,15659.96316,7.09262,7.44558,98.69498,103.64021,6.91307,7.287,2484461.85969
35941.99007,15369.16877,3.93094,5.54742,83.47853,116.9706,3.8017,5.39036,2485673.91931
35998.77148,15230.24766,5.72128,6.47858,87.89074,99.52434,5.64654,6.39491,2487875.22882
36117.84524,15566.70875,8.63962,8.70796,94.38648,95.27772,8.87959,9.08925,2489277.22529
35488.06878,15067.69499,12.82933,18.51112,82.68426,119.16121,14.79538,20.95362,2492709.08128
35438.95409,15002.00637,7.67853,9.21059,98.19773,117.89581,7.9817,9.63903,2494982.51467
35968.16919,15366.75992,5.70967,7.18047,81.95888,103.53148,5.86907,7.40793,2496432.74329
35959.15244,15291.82392,5.73138,5.74945,86.87471,87.15179,5.48941,5.51719,2497734.25742
36157.67455,15499.91176,7.63764,10.68868,67.05182,93.82882,7.99284,11.1456,2497920.72653
35933.34703,15312.72735,18.22668,23.31835,50.94147,65.12509,18.99886,24.27945,2501067.6617
36122.85488,15584.15728,11.18371,10.45693,69.2198,64.64843,11.83668,10.97512,2511443.88435
36122.73725,15489.55883,9.36394,11.2196,74.57516,89.03366,9.36274,11.16154,2513244.1976
35989.55603,15293.26136,8.8644,13.11947,71.07834,105.18847,9.52603,14.06304,2513535.2827
36122.54962,15499.59939,6.40705,8.52454,78.85619,105.10237,6.25261,8.36824,2515270.8019
36085.50082,15569.73984,8.2652,9.01115,106.89621,116.54108,8.81614,9.64536,2515455.35111
36113.74385,15635.6842,10.46337,9.4979,75.24975,68.31262,10.21108,9.306,2520757.55645
36124.9826,15571.50643,5.89303,6.1391,91.65537,95.46906,5.8649,6.1106,2524801.04296
35969.9828,15302.05746,4.05197,4.52853,82.92567,92.67873,3.82128,4.2704,2529081.85515
36109.24227,15559.50638,6.3977,6.5018,112.09595,113.9223,6.24019,6.35415,2530840.12756
35435.56899,14993.4665,12.36611,25.77924,89.44345,180.49214,14.21322,28.46804,8664.63667
35516.59228,14981.76335,14.68151,20.42561,115.3297,158.91946,14.85616,20.67908,9852.79774
36012.58045,15226.32222,8.03254,10.56342,67.32835,88.67065,8.22267,10.97051,14088.51931
36002.48416,15217.24308,12.49986,11.45021,139.80176,141.95543,16.02864,15.0271,14663.00575
36092.72269,15623.26721,5.20111,6.90205,97.27587,129.05805,5.38724,7.08574,15754.36975
35982.28343,15276.79605,14.2266,28.65449,76.37846,147.20948,31.16891,61.64667,18127.81731
35503.81405,15156.82505,6.59906,9.85449,71.5854,106.73104,7.06148,10.35534,23534.2521
35934.02724,15327.07172,3.91673,5.97205,95.08486,144.71769,3.85459,5.81372,27835.34232
36004.62139,15409.25322,9.63759,12.49427,94.55144,122.48805,9.58704,12.38899,30839.56196
36078.84434,15616.28765,5.82426,7.89364,85.53186,117.22462,6.12022,8.4537,32179.69639
36001.69197,15454.11869,45.15049,41.26998,185.78175,156.22241,86.31326,75.50561,36839.50416
36022.86137,15210.7067,5.47,6.45914,101.59769,120.04373,5.47369,6.48211,41181.46106
35976.89876,15305.8506,8.77826,18.30557,59.84862,119.01464,8.70452,18.81526,42339.9183
35977.72987,15276.46184,5.89044,7.36431,106.65611,132.7398,6.00289,7.45509,42946.08718
35967.23217,15309.9724,11.4323,11.87138,90.81295,105.53212,14.84894,16.19559,44885.62212
35993.13231,15292.83711,13.66928,23.72774,92.29648,158.53937,14.55362,24.80995,45455.1366
35430.88593,14997.38219,9.43611,11.04408,95.63962,114.29431,10.06731,11.89244,57658.03664
35429.7578,14982.55427,8.47211,16.6081,70.5082,136.94158,8.85122,16.94786,71424.06411
35467.50781,15075.7617,6.85251,8.45496,99.32955,123.7107,7.4543,9.14783,76786.82525
35437.18002,15062.28741,11.70096,16.29152,113.45876,140.87597,22.75056,29.79398,78723.68687
36023.90905,15241.54828,7.43785,10.25879,80.5856,111.148,7.15464,9.85746,87432.90507
35058.39588,15960.21528,4.26397,5.28416,115.27631,142.9074,4.47314,5.5464,89044.54225
35454.26076,15081.33492,8.63975,11.34294,60.73131,79.72001,7.91791,10.39025,99024.4933
35492.97178,15061.56786,8.6863,13.49543,89.68865,138.44646,9.1853,13.92455,100352.65034
35492.35226,15078.20709,7.97823,10.40176,79.86052,103.80006,9.2013,11.63762,101815.52912
36169.97523,15472.97629,14.08281,23.04737,114.20091,154.59692,17.40059,27.1719,105188.4454
36089.33358,15598.1611,5.56572,8.32097,94.36203,140.91629,5.45976,8.11498,105842.55337
36188.01151,14821.73678,4.70382,5.17323,91.9358,101.11023,4.46083,4.90538,111961.83444
35975.87998,15339.03485,6.75444,8.59565,94.92145,118.99199,6.73672,8.62878,129047.12552
35479.84477,15071.8801,8.2557,12.80279,57.81956,89.65082,7.85484,12.16127,132099.72066
35417.56848,15097.92639,47.39523,34.70222,134.99699,127.21116,98.14348,85.8912,132693.28299
36003.21888,15406.30577,8.94782,7.31303,119.73691,97.8617,8.69552,7.11427,133218.25727
35460.27302,15035.23804,4.62603,6.86363,103.59139,150.19521,4.87777,7.15447,134973.24654
36103.13789,15465.10783,6.06958,8.29669,96.39875,131.67825,6.00723,8.16921,135593.10752
35500.73194,15105.20552,5.62848,7.46456,102.04849,136.95197,5.84362,7.791,138649.39556
35532.77965,15147.8148,5.59315,5.26366,89.10472,83.85803,5.38903,5.08136,148426.43743
35477.19597,15010.17037,16.03981,14.3754,110.78601,100.05521,15.8198,14.12148,149151.23683
35957.27699,15319.19941,9.02767,11.8595,111.32694,150.15638,12.45638,16.91331,151661.73988
36010.20868,15461.33868,11.48266,15.24854,117.0014,164.00558,13.80939,18.16582,153227.92473
36088.21007,15391.12946,12.3471,16.61564,41.69715,55.71305,11.60402,15.43256,153755.86132
35937.17281,15351.52786,10.07661,15.12538,82.28292,122.23141,11.28456,16.47874,169822.75455
35852.14021,15077.34965,4.54665,6.42347,90.5693,128.10537,4.40055,6.24289,170427.47019
35990.31304,15287.8953,19.70218,25.92786,79.5908,105.29828,20.16401,26.56173,172563.42643
35979.31547,15374.00061,4.05428,5.33235,109.21886,143.63681,3.98174,5.21348,182687.09392
35403.19159,15015.93576,6.42366,9.04614,77.34343,108.86704,6.75323,9.47323,189641.18673
35474.66042,15063.23876,5.02314,6.69966,99.31194,132.26485,5.36453,7.01739,200708.70944
36062.52005,15506.24366,5.64756,7.89474,106.81705,148.02551,6.2539,8.46621,207022.86286
36116.90389,15577.83742,6.0925,7.97809,104.17018,136.40965,6.13034,8.02175,209706.53121
35495.80751,15093.77395,14.3655,13.81299,111.55458,118.20002,15.60133,14.37449,219548.26044
35527.04683,15135.0337,13.96554,21.20032,67.37351,101.24742,19.98196,28.59827,220584.31104
36050.34056,15356.24328,8.60291,20.25502,109.08975,237.86363,11.30309,25.01256,223696.06765
36018.16055,15238.6646,5.08015,7.32312,100.54956,144.40978,5.33979,7.55269,228271.34778
36016.05296,15289.0089,22.42893,25.11668,65.22547,73.00396,21.98575,24.47039,229092.1704
35963.76319,15327.95159,9.18828,11.78871,65.92445,82.69057,9.91336,13.00953,237127.43566
35942.22909,15298.24892,12.36877,17.2809,129.79895,180.34305,14.40137,19.46573,237820.94161
35440.86865,15006.35895,6.33462,9.34042,81.25795,118.32018,6.59764,9.83838,241729.87834
35471.30083,15037.18914,10.12798,26.36139,105.72869,238.16918,12.37849,33.65137,242455.24057
35531.15914,15112.45035,16.90924,12.73791,101.78195,76.6734,16.84949,12.68825,243686.62539
36081.20517,15639.15873,10.4821,14.76586,93.78891,120.07525,12.28198,18.146,251780.23505
35513.00717,15133.03043,10.47091,9.82341,96.29171,91.78839,11.74834,11.604,255560.19325
35510.80004,15100.97827,18.16024,31.73704,122.35276,207.74345,30.29219,50.89264,256025.8697
35934.44528,15370.35351,5.32849,6.03972,101.6828,115.23994,5.14111,5.81019,256668.0575
36041.1497,15375.78162,12.84219,17.0859,87.43827,114.43642,15.18122,19.38517,265697.84235
36077.99009,15428.40979,11.25692,15.29172,127.42247,162.60439,14.15358,18.48426,267982.59382
36042.6628,15387.6538,19.7616,9.97264,63.64821,30.46773,17.84882,7.7731,270594.49163
35555.41648,15149.00371,4.88979,5.08059,90.19413,93.78259,4.81417,5.02886,271950.30416
35378.89368,14994.01326,5.04385,7.72058,83.05589,127.0858,5.01819,7.6225,275784.91677
35967.80812,15394.92166,6.34691,8.09149,75.4375,90.61318,7.0518,9.18389,290997.15085
35963.50317,15392.902,40.21294,23.34296,138.56062,83.95916,54.73376,34.32422,291572.91237
36067.98838,15505.7613,8.4146,11.42659,109.76285,145.36964,8.75239,11.98443,297971.76577
35981.50652,15275.26242,9.27492,9.67312,98.03715,102.15414,9.06841,9.39919,308630.83581
35549.46512,15157.29216,5.87495,5.57623,95.69469,91.08879,6.04458,5.76136,313663.74351
35462.01732,15008.79964,4.51659,5.92348,126.15176,165.28308,4.63665,5.98781,322620.2109
35411.58583,15046.59575,30.16865,35.07166,197.60056,224.82513,53.54718,60.10927,323276.34828
35558.62922,15120.15134,16.35143,23.61193,81.79383,117.13259,18.45761,25.73516,324935.2954
35981.20952,15305.87521,15.2052,15.5996,101.40462,104.60114,16.75919,17.20432,339869.37749
36099.5315,15643.78865,8.34764,9.25946,81.77201,90.05014,9.18717,10.44875,344407.09124
36132.96837,15570.37267,6.05237,7.36254,82.53715,100.5074,5.96406,7.29725,345057.3958
36131.8555,15560.75262,18.20526,23.40361,113.53544,146.35585,21.8874,28.36935,345707.31411
36110.30823,15584.57649,12.51605,14.05982,107.37529,120.34562,13.38585,14.91488,347353.08297
36176.40593,15618.69141,32.34436,37.91057,74.31131,87.15178,32.82412,38.71563,370942.22136
36041.41742,15396.84005,14.78286,48.68806,80.48861,246.55027,16.37705,55.82073,373719.50806
36022.76585,15290.30493,8.36813,11.66979,58.03524,80.85442,9.06076,12.60688,374331.7716
35999.76146,15276.31443,7.91114,11.06445,110.26751,153.94867,7.80325,10.87593,374634.83539
35468.10691,15064.91201,4.31081,5.35634,119.53659,148.49348,4.28139,5.29419,397168.27579
35493.88885,15042.6951,7.73423,15.24376,66.75482,124.9481,8.22722,16.38806,402021.02737
36102.68181,15601.94369,10.22932,11.56378,90.49581,100.5155,10.72956,12.25731,419741.64805
36100.04793,15567.03081,4.80041,6.34499,79.73467,105.39189,4.59331,6.07638,427255.60016
36122.12022,15553.58184,14.26395,32.3711,40.60798,19.71651,22.55904,135.53765,428033.44422
35579.7247,15169.44188,38.05355,34.88668,96.70735,88.7173,40.21056,37.25217,432916.68736
35973.23025,15322.69768,9.77316,12.57653,97.29539,125.24925,10.28933,13.26985,434153.27994
35964.11352,15374.60625,4.50776,5.83128,102.82132,133.00938,4.40891,5.69598,450055.34264
36012.03592,15222.8478,3.6481,5.14456,99.29418,140.02224,3.52383,4.96167,451306.78698
36072.88034,15609.05567,9.27284,11.15079,96.09479,116.40091,10.2048,12.06922,468293.84006
36025.61267,15646.98293,7.27325,16.34237,30.14835,66.79536,10.50793,15.12735,468713.13498
35518.88805,15183.95267,13.47706,11.33176,58.23819,48.97401,12.46329,10.41669,471237.6672
35525.45572,14988.08467,20.01921,30.61242,56.98941,87.08964,19.72657,29.98155,471422.27594
35523.75981,15135.50575,10.12815,11.52775,88.64756,102.28728,11.17033,13.49396,480005.6015
35527.76347,15149.59576,6.00525,7.34826,89.41206,108.52493,6.32987,7.63415,487084.44225
35450.73709,15009.04018,5.43272,6.86565,98.18007,125.05604,5.45499,6.89871,487967.26527
35442.16185,14929.66946,47.83487,34.02137,119.84663,88.77968,55.94397,39.90186,488744.88438
35471.71424,15219.82731,12.82835,37.09794,24.33464,109.53792,10.69116,37.89229,489133.54381
36141.84366,15465.17126,19.78765,21.68016,94.6194,103.65633,19.93465,21.75165,491787.87327
35960.01737,15355.93687,6.50575,6.67601,90.12035,92.45668,6.45467,6.58185,493094.25331
35534.19713,15133.75006,10.67059,9.70697,98.98511,92.49079,13.72148,13.10479,502965.38255
35431.81523,15040.36845,28.02719,29.53718,106.74252,102.02877,32.72519,35.58008,510934.5682
36128.86647,15626.36519,15.58179,44.78624,69.83405,137.07669,18.42108,52.92459,517241.33243
36027.01,15449.74857,47.75382,34.0996,143.30429,118.97812,58.69685,43.74586,518200.74578
36003.02445,15324.19448,5.84309,6.3212,100.32868,108.63309,5.81036,6.33698,524173.84527
35434.02827,15004.13173,5.39904,5.63913,105.78736,110.48666,5.29269,5.51591,529098.70639
35994.63973,15266.44468,6.54548,7.47823,102.30227,116.79919,6.45466,7.35776,535494.85724
36012.4796,15249.01274,7.84699,12.2455,101.81694,158.29527,7.92523,12.28924,536092.69119
35444.28041,14998.70692,4.90084,6.09401,97.36622,121.26569,4.82417,6.03397,537267.75026
35441.63957,15121.20092,12.38883,39.15474,51.30591,110.4233,13.85021,42.89277,539690.90853
35971.2784,15380.79314,4.12458,4.39624,110.75545,118.05434,3.99803,4.26506,540622.31822
35962.80689,15381.32993,4.23631,4.92781,109.62443,127.50973,4.09545,4.75096,542361.91569
35520.45187,15192.88965,16.92596,11.04842,66.0303,43.3459,19.94641,13.2817,543301.67275
35575.96777,15167.21762,9.97325,16.72571,67.27494,110.86859,9.95825,16.79599,543802.67076
35497.71247,15083.97477,5.66291,6.08114,100.2416,107.37635,5.70103,6.1422,547712.18382
36098.7734,15436.42612,7.91393,12.27387,83.10342,129.01347,7.91774,12.27093,548036.40022
36090.42154,15562.54345,5.62231,7.4692,87.3754,113.77282,6.34328,8.32254,566632.77872
36024.77141,15264.40051,5.37758,6.36079,99.72776,118.94624,5.42035,6.409,568408.77393
35430.24134,14987.55595,4.46855,5.46363,109.37104,133.74916,4.6454,5.70399,578241.47922
35498.8507,14929.35214,23.48368,47.54162,110.3736,207.15225,27.47223,54.63577,579139.20921
35991.47118,15225.37616,4.28809,4.81755,92.93938,104.41469,4.0834,4.58621,580743.9903
36081.91959,15629.46707,5.63187,5.93972,99.70834,106.28227,5.9804,6.4101,585997.08336
35970.7018,15300.34815,5.12986,6.60511,96.92073,124.79911,5.08348,6.54505,591972.385
35456.37474,15070.188,9.48233,11.84155,81.73583,101.7064,9.62999,11.89627,596802.96344
36009.3099,15251.54326,4.10526,5.3395,101.58303,132.08405,3.97019,5.14512,598104.84398
35542.27678,15156.57029,5.60263,7.07253,82.75494,104.46486,5.41338,6.82481,599981.48899
35947.35528,15383.5921,3.99849,4.11958,106.00856,109.21758,3.77441,3.88556,608865.682
35502.76237,15098.12535,13.26526,10.57,102.54073,94.9686,15.87952,13.00769,610627.08902
35513.19826,14979.03337,11.47081,10.72993,85.50368,80.83474,13.79464,13.31359,614224.84083
36127.73414,15482.04219,5.31689,5.68234,101.5253,111.49547,5.34081,5.54781,614358.54628
35453.53782,15031.63797,5.8419,7.00029,90.16607,107.88043,6.17119,7.3807,615180.50291
36062.5789,15499.61075,9.81927,29.59644,49.79591,142.99007,10.68973,31.87527,623121.04159
35470.40889,15058.4619,4.72147,5.39543,93.43848,106.77911,4.52665,5.17555,638306.19216
36067.67057,15498.83272,9.73548,19.39665,98.72032,177.6719,12.30403,23.65252,651636.20582
35441.48967,15009.08972,8.51757,9.28538,94.82082,103.12195,8.47072,9.14604,653066.36809
36019.51287,15244.95731,6.54966,6.4033,97.22183,96.31108,6.78089,6.71105,654770.89448
35992.96977,15324.91543,11.54158,14.05038,54.5979,65.94748,10.91813,13.46095,655755.25091
35423.56012,15002.16833,20.45918,12.71677,98.86281,64.15036,24.13079,15.87628,660433.18972
36115.18067,15420.51428,10.66958,14.2404,113.50821,154.48413,12.96412,18.51084,663105.98523
35528.64988,15136.20006,9.61823,8.99912,88.54041,83.85452,10.06894,9.36082,664493.89639
35495.6404,15083.30085,7.08086,8.71078,103.39285,122.23637,7.45702,9.23413,667507.17451
35999.26845,15295.09126,10.12769,31.26072,63.49953,140.71467,12.74198,47.65175,669322.38564
35961.89404,15213.96927,9.10551,12.16696,21.471,58.06054,44.73787,13.20708,672099.88286
35490.0622,15083.17013,4.75992,5.46946,94.8274,108.79507,4.7988,5.48156,681224.85623
36101.37755,15501.03044,28.8037,19.32413,146.72975,120.56889,47.85911,35.8053,681302.50904
36033.2936,15340.3819,6.30365,8.67655,95.30171,131.21214,6.18287,8.54501,687566.54141
35994.35274,15313.62886,5.80087,5.77324,93.21975,91.90014,5.8844,5.91176,694424.13452
35985.46125,15307.83294,9.75101,8.092,91.51892,79.48131,11.10699,9.26553,700854.7773
35975.64831,15317.65459,6.85405,14.10645,65.11886,108.01819,7.04938,15.07977,708053.18273
35959.05221,15382.08048,22.33497,42.35379,121.57235,159.14225,38.7752,58.43644,709999.1853
35478.34665,15088.34228,9.12512,16.00621,66.56312,92.08533,11.71263,19.10393,716232.23018
35486.97497,15057.37683,7.064,8.48283,99.78276,119.83587,6.77161,8.14839,716662.7554
36021.24103,15239.28977,7.00582,7.02726,86.89864,91.75201,7.44445,7.37608,717733.62484
35979.59124,15198.34297,21.62848,18.09311,146.56994,143.33045,30.30199,29.02423,718174.7687
36092.61082,15624.58344,8.6577,8.78394,96.98108,97.866,8.12788,8.31791,723270.91031
